activity_id,account_id,activity_date,activity_type,performed_by,source_system,outcome_code,next_follow_up_date,minutes_spent,duplicate_check_flag
ACT-08842,ACC-12925,2026-01-10,spreadsheet_reconcile,agent_09,phone,promise_to_pay,2026-01-12,8,N
ACT-08843,ACC-12925,2026-01-08,email_sent,agent_16,email,viewed_status,2026-01-13,6,N
ACT-08844,ACC-12926,2026-01-18,spreadsheet_reconcile,agent_10,phone,left_message,2026-01-19,12,Y
ACT-08845,ACC-12926,2026-01-26,call_attempt,agent_47,phone,next_action_unclear,2026-01-30,11,N
ACT-08846,ACC-12926,2026-01-22,call_attempt,agent_19,email,awaiting_review,2026-01-28,11,N
ACT-08847,ACC-12927,2026-02-05,sms_reminder,agent_01,spreadsheet,sent_to_specialist,2026-02-12,2,N
ACT-08848,ACC-12927,2026-02-08,email_sent,agent_45,legacy_db,awaiting_review,,5,N
ACT-08849,ACC-12928,2026-01-20,email_sent,agent_43,spreadsheet,no_reply,2026-01-22,5,N
ACT-08850,ACC-12928,2026-01-18,sms_reminder,agent_23,legacy_db,promise_to_pay,,3,N
ACT-08851,ACC-12928,2026-01-15,escalation,agent_47,spreadsheet,sent_to_specialist,,9,N
ACT-08852,ACC-12928,2026-01-23,email_sent,agent_34,email,promise_to_pay,2026-01-28,4,N
ACT-08853,ACC-12928,2026-01-15,call_attempt,agent_09,legacy_db,next_action_unclear,2026-01-20,14,N
ACT-08854,ACC-12929,2026-02-01,sms_reminder,agent_04,phone,left_message,2026-02-03,4,N
ACT-08855,ACC-12929,2026-01-24,call_attempt,agent_22,email,no_reply,,11,N
ACT-08856,ACC-12929,2026-01-21,status_check,agent_33,spreadsheet,no_reply,,4,Y
ACT-08857,ACC-12930,2026-01-23,escalation,agent_09,email,left_message,2026-01-29,11,N
ACT-08858,ACC-12930,2026-02-11,email_sent,agent_40,email,viewed_status,,7,N
ACT-08859,ACC-12930,03/02/2026,sms_reminder,agent_45,legacy_db,promise_to_pay,,3,N
ACT-08860,ACC-12930,2026-01-24,escalation,agent_08,legacy_db,awaiting_review,2026-01-28,8,N
ACT-08861,ACC-12930,2026-02-09,sms_reminder,agent_15,legacy_db,left_message,2026-02-10,3,N
ACT-08862,ACC-12931,15/01/2026,call_attempt,agent_09,email,promise_to_pay,2026-01-21,12,N
ACT-08863,ACC-12931,10/01/2026,escalation,agent_20,phone,updated_row,2026-01-17,6,N
ACT-08864,ACC-12932,2026-01-19,manual_plan_note,agent_12,phone,updated_row,2026-01-26,10,N
ACT-08865,ACC-12932,2026-01-11,status_check,agent_33,spreadsheet,promise_to_pay,2026-01-13,3,N
ACT-08866,ACC-12932,22/01/2026,escalation,agent_22,legacy_db,promise_to_pay,2026-01-28,8,N
ACT-08867,ACC-12932,2026-01-20,escalation,agent_31,phone,left_message,2026-01-27,9,N
ACT-08868,ACC-12933,2026-02-01,spreadsheet_reconcile,agent_02,legacy_db,no_reply,2026-02-01,10,Y
ACT-08869,ACC-12933,06/02/2026,email_sent,agent_30,phone,left_message,2026-02-08,5,N
ACT-08870,ACC-12933,2026-02-06,status_check,agent_29,email,left_message,,5,N
ACT-08871,ACC-12933,23/01/2026,escalation,agent_33,phone,promise_to_pay,2026-01-27,6,N
ACT-08872,ACC-12934,2026-02-25,manual_plan_note,agent_11,phone,sent_to_specialist,2026-03-02,9,N
ACT-08873,ACC-12934,13/02/2026,email_sent,agent_09,email,no_reply,2026-02-13,6,N
ACT-08874,ACC-12935,2026-02-17,status_check,agent_39,email,left_message,2026-02-18,5,N
ACT-08875,ACC-12935,2026-02-25,call_attempt,agent_19,legacy_db,updated_row,2026-03-02,12,N
ACT-08876,ACC-12936,2026-02-16,status_check,agent_16,legacy_db,sent_to_specialist,2026-02-21,6,Y
ACT-08877,ACC-12936,2026-02-07,status_check,agent_02,phone,next_action_unclear,2026-02-11,3,N
ACT-08878,ACC-12936,2026-02-10,manual_plan_note,agent_07,email,next_action_unclear,2026-02-15,7,N
ACT-08879,ACC-12936,2026-01-31,sms_reminder,agent_13,spreadsheet,sent_to_specialist,2026-02-02,3,N
ACT-08880,ACC-12936,2026-02-10,spreadsheet_reconcile,agent_46,phone,next_action_unclear,2026-02-16,9,Y
ACT-08881,ACC-12937,16/02/2026,manual_plan_note,agent_18,phone,next_action_unclear,2026-02-21,5,N
ACT-08882,ACC-12937,2026-02-08,email_sent,agent_12,email,no_reply,2026-02-12,5,N
ACT-08883,ACC-12937,10/02/2026,status_check,agent_17,phone,next_action_unclear,2026-02-16,3,Y
ACT-08884,ACC-12937,2026-02-07,sms_reminder,agent_29,legacy_db,sent_to_specialist,,3,N
ACT-08885,ACC-12937,2026-02-09,call_attempt,agent_56,phone,awaiting_review,2026-02-12,9,N
ACT-08886,ACC-12938,2026-01-30,manual_plan_note,agent_38,legacy_db,awaiting_review,2026-01-31,9,N
ACT-08887,ACC-12938,2026-01-24,email_sent,agent_58,phone,next_action_unclear,2026-01-29,6,N
ACT-08888,ACC-12938,2026-01-24,escalation,agent_03,legacy_db,no_reply,2026-01-29,8,N
ACT-08889,ACC-12939,11/02/2026,call_attempt,agent_22,email,left_message,2026-02-14,14,N
ACT-08890,ACC-12939,2026-02-19,spreadsheet_reconcile,agent_42,spreadsheet,left_message,2026-02-24,7,Y
ACT-08891,ACC-12939,2026-02-18,manual_plan_note,agent_32,spreadsheet,left_message,2026-02-19,6,N
ACT-08892,ACC-12939,2026-02-11,sms_reminder,agent_40,legacy_db,no_reply,2026-02-11,4,N
ACT-08893,ACC-12940,16/02/2026,escalation,agent_27,phone,sent_to_specialist,2026-02-20,11,N
ACT-08894,ACC-12940,2026-02-09,escalation,agent_30,email,promise_to_pay,2026-02-10,11,N
ACT-08895,ACC-12940,2026-02-05,manual_plan_note,agent_02,phone,no_reply,2026-02-09,5,N
ACT-08896,ACC-12940,2026-02-18,escalation,agent_39,phone,no_reply,2026-02-24,8,N
ACT-08897,ACC-12941,2026-02-20,sms_reminder,agent_40,spreadsheet,viewed_status,2026-02-25,2,N
ACT-08898,ACC-12941,22/02/2026,spreadsheet_reconcile,agent_36,legacy_db,no_reply,2026-02-26,7,N
ACT-08899,ACC-12941,2026-02-24,call_attempt,agent_19,spreadsheet,viewed_status,2026-02-26,11,N
ACT-08900,ACC-12941,2026-02-19,call_attempt,agent_08,phone,next_action_unclear,2026-02-24,13,N
ACT-08901,ACC-12941,2026-02-17,spreadsheet_reconcile,agent_24,legacy_db,left_message,,12,Y
ACT-08902,ACC-12942,02/03/2026,sms_reminder,agent_38,legacy_db,promise_to_pay,2026-03-06,3,N
ACT-08903,ACC-12942,2026-03-05,email_sent,agent_32,spreadsheet,left_message,2026-03-06,7,N
ACT-08904,ACC-12942,2026-03-01,call_attempt,agent_27,legacy_db,left_message,,13,N
ACT-08905,ACC-12942,2026-03-06,spreadsheet_reconcile,agent_29,legacy_db,sent_to_specialist,2026-03-13,11,Y
ACT-08906,ACC-12943,2026-02-13,email_sent,agent_34,email,promise_to_pay,2026-02-20,5,N
ACT-08907,ACC-12943,2026-02-15,sms_reminder,agent_37,legacy_db,no_reply,2026-02-22,2,N
ACT-08908,ACC-12943,08/02/2026,escalation,agent_18,phone,left_message,2026-02-12,11,N
ACT-08909,ACC-12944,2026-02-02,escalation,agent_07,legacy_db,awaiting_review,2026-02-06,11,N
ACT-08910,ACC-12944,2026-02-01,email_sent,agent_20,legacy_db,updated_row,2026-02-06,5,N
ACT-08911,ACC-12944,2026-01-20,manual_plan_note,agent_50,email,awaiting_review,2026-01-27,5,N
ACT-08912,ACC-12944,2026-01-28,spreadsheet_reconcile,agent_46,phone,left_message,2026-02-01,7,N
ACT-08913,ACC-12945,2026-01-10,escalation,agent_29,phone,awaiting_review,2026-01-11,6,N
ACT-08914,ACC-12945,20/01/2026,manual_plan_note,agent_07,phone,left_message,2026-01-24,7,N
ACT-08915,ACC-12945,2026-01-11,spreadsheet_reconcile,agent_03,spreadsheet,promise_to_pay,2026-01-16,12,Y
ACT-08916,ACC-12945,03/01/2026,email_sent,agent_27,email,left_message,2026-01-06,5,N
ACT-08917,ACC-12945,2026-01-17,status_check,agent_34,phone,sent_to_specialist,2026-01-23,4,Y
ACT-08918,ACC-12946,2026-02-14,spreadsheet_reconcile,agent_09,spreadsheet,next_action_unclear,2026-02-18,11,N
ACT-08919,ACC-12946,2026-02-12,manual_plan_note,agent_54,legacy_db,no_reply,2026-02-17,6,N
ACT-08920,ACC-12947,2026-02-08,escalation,agent_29,phone,awaiting_review,2026-02-14,8,N
ACT-08921,ACC-12947,2026-02-22,sms_reminder,agent_34,email,awaiting_review,2026-02-25,4,N
ACT-08922,ACC-12947,2026-02-21,sms_reminder,agent_19,legacy_db,no_reply,2026-02-23,4,N
ACT-08923,ACC-12947,2026-02-21,status_check,agent_44,email,sent_to_specialist,2026-02-21,3,N
ACT-08924,ACC-12948,2026-02-02,sms_reminder,agent_58,spreadsheet,left_message,2026-02-02,3,N
ACT-08925,ACC-12948,2026-01-25,manual_plan_note,agent_01,legacy_db,awaiting_review,2026-02-01,7,N
ACT-08926,ACC-12949,2026-01-23,call_attempt,agent_26,legacy_db,awaiting_review,2026-01-23,11,N
ACT-08927,ACC-12950,25/01/2026,call_attempt,agent_39,phone,next_action_unclear,2026-01-30,10,N
ACT-08928,ACC-12950,09/02/2026,manual_plan_note,agent_04,email,next_action_unclear,2026-02-16,7,N
ACT-08929,ACC-12951,2026-01-27,email_sent,agent_32,phone,awaiting_review,2026-01-31,7,N
ACT-08930,ACC-12951,03/02/2026,status_check,agent_15,email,awaiting_review,2026-02-03,5,Y
ACT-08931,ACC-12951,2026-02-10,spreadsheet_reconcile,agent_31,phone,viewed_status,2026-02-13,12,N
ACT-08932,ACC-12951,26/01/2026,email_sent,agent_15,email,promise_to_pay,2026-01-30,6,N
ACT-08933,ACC-12951,2026-01-22,sms_reminder,agent_41,spreadsheet,sent_to_specialist,2026-01-28,4,N
ACT-08934,ACC-12952,2026-02-10,spreadsheet_reconcile,agent_57,phone,viewed_status,,8,N
ACT-08935,ACC-12952,2026-02-08,manual_plan_note,agent_34,legacy_db,awaiting_review,2026-02-14,10,N
ACT-08936,ACC-12952,14/02/2026,escalation,agent_40,legacy_db,promise_to_pay,2026-02-16,8,N
ACT-08937,ACC-12952,26/02/2026,spreadsheet_reconcile,agent_46,legacy_db,sent_to_specialist,2026-02-26,7,Y
ACT-08938,ACC-12953,21/02/2026,status_check,agent_55,spreadsheet,sent_to_specialist,,5,Y
ACT-08939,ACC-12954,2026-02-11,spreadsheet_reconcile,agent_23,phone,next_action_unclear,2026-02-18,10,Y
ACT-08940,ACC-12954,21/02/2026,email_sent,agent_47,legacy_db,updated_row,2026-02-23,4,N
ACT-08941,ACC-12954,2026-02-23,sms_reminder,agent_10,spreadsheet,no_reply,2026-02-24,4,N
ACT-08942,ACC-12954,2026-02-26,spreadsheet_reconcile,agent_07,legacy_db,sent_to_specialist,2026-02-28,9,Y
ACT-08943,ACC-12955,2026-02-20,escalation,agent_54,spreadsheet,awaiting_review,2026-02-25,11,N
ACT-08944,ACC-12955,14/02/2026,call_attempt,agent_56,email,left_message,,12,N
ACT-08945,ACC-12955,2026-02-23,status_check,agent_03,email,next_action_unclear,2026-02-23,5,Y
ACT-08946,ACC-12956,2026-01-29,manual_plan_note,agent_46,phone,updated_row,2026-02-05,6,N
ACT-08947,ACC-12956,2026-01-18,spreadsheet_reconcile,agent_09,spreadsheet,left_message,2026-01-25,6,N
ACT-08948,ACC-12956,2026-01-12,status_check,agent_10,spreadsheet,awaiting_review,2026-01-12,4,N
ACT-08949,ACC-12956,2026-01-19,status_check,agent_50,legacy_db,next_action_unclear,2026-01-22,6,Y
ACT-08950,ACC-12957,2026-01-25,sms_reminder,agent_41,legacy_db,left_message,2026-01-26,3,N
ACT-08951,ACC-12957,2026-01-06,sms_reminder,agent_47,spreadsheet,awaiting_review,2026-01-11,3,N
ACT-08952,ACC-12957,08/01/2026,spreadsheet_reconcile,agent_13,spreadsheet,viewed_status,2026-01-11,8,Y
ACT-08953,ACC-12957,2026-01-19,call_attempt,agent_33,phone,next_action_unclear,,10,N
ACT-08954,ACC-12958,2026-02-19,status_check,agent_20,legacy_db,left_message,2026-02-26,4,Y
ACT-08955,ACC-12958,2026-02-19,manual_plan_note,agent_45,legacy_db,promise_to_pay,2026-02-20,5,N
ACT-08956,ACC-12958,2026-02-26,spreadsheet_reconcile,agent_08,email,no_reply,2026-03-01,8,N
ACT-08957,ACC-12958,2026-02-20,status_check,agent_41,spreadsheet,next_action_unclear,2026-02-25,6,Y
ACT-08958,ACC-12959,2026-02-16,manual_plan_note,agent_56,legacy_db,sent_to_specialist,2026-02-19,7,N
ACT-08959,ACC-12959,2026-02-08,status_check,agent_30,spreadsheet,promise_to_pay,2026-02-12,6,Y
ACT-08960,ACC-12959,2026-02-19,sms_reminder,agent_50,legacy_db,promise_to_pay,2026-02-22,3,N
ACT-08961,ACC-12960,2026-01-23,manual_plan_note,agent_49,email,viewed_status,,5,N
ACT-08962,ACC-12960,29/01/2026,email_sent,agent_46,email,no_reply,2026-02-03,7,N
ACT-08963,ACC-12961,2026-01-21,call_attempt,agent_33,phone,promise_to_pay,2026-01-26,8,N
ACT-08964,ACC-12962,15/01/2026,sms_reminder,agent_12,phone,promise_to_pay,,3,N
ACT-08965,ACC-12962,2026-01-14,spreadsheet_reconcile,agent_24,phone,no_reply,2026-01-20,8,N
ACT-08966,ACC-12962,2026-01-16,status_check,agent_34,legacy_db,no_reply,2026-01-18,5,N
ACT-08967,ACC-12963,2026-02-21,email_sent,agent_44,spreadsheet,promise_to_pay,2026-02-27,5,N
ACT-08968,ACC-12963,2026-02-17,status_check,agent_46,email,sent_to_specialist,2026-02-23,5,Y
ACT-08969,ACC-12963,2026-02-27,spreadsheet_reconcile,agent_18,legacy_db,left_message,2026-02-27,7,Y
ACT-08970,ACC-12963,2026-02-22,email_sent,agent_11,spreadsheet,no_reply,2026-02-25,4,N
ACT-08971,ACC-12964,2026-03-05,manual_plan_note,agent_29,phone,sent_to_specialist,2026-03-06,7,N
ACT-08972,ACC-12965,2026-02-05,spreadsheet_reconcile,agent_26,email,viewed_status,,6,N
ACT-08973,ACC-12965,2026-02-17,escalation,agent_48,legacy_db,updated_row,2026-02-24,11,N
ACT-08974,ACC-12965,03/02/2026,manual_plan_note,agent_25,phone,sent_to_specialist,2026-02-03,8,N
ACT-08975,ACC-12965,10/02/2026,escalation,agent_45,legacy_db,updated_row,2026-02-15,9,N
ACT-08976,ACC-12966,2026-02-09,email_sent,agent_54,legacy_db,next_action_unclear,,4,N
ACT-08977,ACC-12966,2026-02-18,manual_plan_note,agent_55,phone,updated_row,2026-02-24,10,N
ACT-08978,ACC-12966,2026-02-13,escalation,agent_14,phone,updated_row,2026-02-14,7,N
ACT-08979,ACC-12967,2026-02-10,spreadsheet_reconcile,agent_02,legacy_db,viewed_status,2026-02-14,6,Y
ACT-08980,ACC-12967,2026-02-17,call_attempt,agent_14,legacy_db,no_reply,2026-02-20,11,N
ACT-08981,ACC-12968,2026-01-16,manual_plan_note,agent_01,email,promise_to_pay,2026-01-20,7,N
ACT-08982,ACC-12968,2026-01-11,call_attempt,agent_08,email,next_action_unclear,2026-01-18,14,N
ACT-08983,ACC-12968,2026-01-02,spreadsheet_reconcile,agent_20,phone,sent_to_specialist,2026-01-02,7,Y
ACT-08984,ACC-12969,2026-02-11,email_sent,agent_11,email,updated_row,2026-02-15,7,N
ACT-08985,ACC-12969,2026-02-21,escalation,agent_13,legacy_db,updated_row,2026-02-24,6,N
ACT-08986,ACC-12969,2026-02-13,status_check,agent_27,email,updated_row,2026-02-17,5,N
ACT-08987,ACC-12969,2026-02-18,status_check,agent_04,phone,next_action_unclear,2026-02-22,4,Y
ACT-08988,ACC-12969,2026-02-28,manual_plan_note,agent_02,phone,viewed_status,2026-03-07,9,N
ACT-08989,ACC-12970,2026-02-17,email_sent,agent_19,legacy_db,viewed_status,2026-02-24,6,N
ACT-08990,ACC-12970,03/02/2026,call_attempt,agent_39,email,awaiting_review,2026-02-08,9,N
ACT-08991,ACC-12970,2026-02-06,email_sent,agent_47,phone,sent_to_specialist,2026-02-06,6,N
ACT-08992,ACC-12971,2026-02-19,status_check,agent_15,phone,sent_to_specialist,2026-02-19,5,N
ACT-08993,ACC-12971,2026-02-16,sms_reminder,agent_03,email,sent_to_specialist,2026-02-21,4,N
ACT-08994,ACC-12972,2026-01-27,spreadsheet_reconcile,agent_03,spreadsheet,left_message,,7,Y
ACT-08995,ACC-12972,2026-01-27,email_sent,agent_45,phone,awaiting_review,2026-01-31,4,N
ACT-08996,ACC-12973,2026-01-10,email_sent,agent_52,spreadsheet,awaiting_review,2026-01-14,7,N
ACT-08997,ACC-12973,2026-01-20,email_sent,agent_26,legacy_db,next_action_unclear,2026-01-25,4,N
ACT-08998,ACC-12973,2026-01-09,call_attempt,agent_14,phone,viewed_status,2026-01-16,12,N
ACT-08999,ACC-12973,15/01/2026,sms_reminder,agent_30,legacy_db,updated_row,2026-01-19,3,N
ACT-09000,ACC-12973,2026-01-16,status_check,agent_02,spreadsheet,next_action_unclear,,4,Y
ACT-09001,ACC-12974,2026-01-17,status_check,agent_47,spreadsheet,awaiting_review,2026-01-23,3,N
ACT-09002,ACC-12974,2026-01-28,status_check,agent_30,spreadsheet,promise_to_pay,,4,Y
ACT-09003,ACC-12974,2026-01-20,sms_reminder,agent_52,spreadsheet,viewed_status,2026-01-22,3,N
ACT-09004,ACC-12975,2026-02-16,status_check,agent_09,spreadsheet,viewed_status,2026-02-23,3,Y
ACT-09005,ACC-12975,2026-02-15,spreadsheet_reconcile,agent_20,phone,updated_row,2026-02-16,7,Y
ACT-09006,ACC-12976,2026-02-21,email_sent,agent_15,phone,next_action_unclear,2026-02-27,6,N
ACT-09007,ACC-12976,2026-02-16,spreadsheet_reconcile,agent_24,phone,promise_to_pay,2026-02-21,12,N
ACT-09008,ACC-12977,14/01/2026,sms_reminder,agent_56,spreadsheet,next_action_unclear,,3,N
ACT-09009,ACC-12978,2026-03-03,call_attempt,agent_42,phone,left_message,2026-03-06,13,N
ACT-09010,ACC-12978,2026-02-12,manual_plan_note,agent_54,spreadsheet,awaiting_review,2026-02-13,5,N
ACT-09011,ACC-12978,2026-02-17,status_check,agent_10,legacy_db,sent_to_specialist,2026-02-22,3,Y
ACT-09012,ACC-12978,2026-02-13,escalation,agent_18,spreadsheet,viewed_status,2026-02-14,10,N
ACT-09013,ACC-12978,21/02/2026,sms_reminder,agent_07,legacy_db,left_message,2026-02-21,2,N
ACT-09014,ACC-12979,2026-01-23,sms_reminder,agent_47,phone,left_message,2026-01-26,3,N
ACT-09015,ACC-12979,2026-01-29,spreadsheet_reconcile,agent_50,spreadsheet,next_action_unclear,2026-02-01,10,Y
ACT-09016,ACC-12979,2026-02-04,manual_plan_note,agent_41,phone,no_reply,2026-02-09,5,N
ACT-09017,ACC-12979,2026-01-30,manual_plan_note,agent_27,legacy_db,left_message,2026-02-06,9,N
ACT-09018,ACC-12979,2026-02-05,call_attempt,agent_40,email,no_reply,2026-02-12,12,N
ACT-09019,ACC-12980,2026-01-29,spreadsheet_reconcile,agent_47,email,next_action_unclear,,12,Y
ACT-09020,ACC-12980,03/02/2026,status_check,agent_58,spreadsheet,updated_row,,5,Y
ACT-09021,ACC-12980,2026-01-28,call_attempt,agent_11,legacy_db,updated_row,,8,N
ACT-09022,ACC-12981,2026-02-01,spreadsheet_reconcile,agent_09,legacy_db,promise_to_pay,2026-02-07,12,N
ACT-09023,ACC-12981,2026-01-22,escalation,agent_42,legacy_db,left_message,2026-01-23,6,N
ACT-09024,ACC-12981,2026-01-17,email_sent,agent_52,phone,updated_row,2026-01-24,5,N
ACT-09025,ACC-12981,2026-01-22,spreadsheet_reconcile,agent_07,spreadsheet,updated_row,2026-01-29,6,N
ACT-09026,ACC-12981,2026-01-17,escalation,agent_12,phone,left_message,2026-01-24,7,N
ACT-09027,ACC-12982,2026-02-19,spreadsheet_reconcile,agent_43,legacy_db,updated_row,2026-02-23,10,Y
ACT-09028,ACC-12983,2026-01-19,status_check,agent_46,legacy_db,next_action_unclear,2026-01-26,6,Y
ACT-09029,ACC-12984,2026-02-22,manual_plan_note,agent_04,email,viewed_status,2026-03-01,6,N
ACT-09030,ACC-12984,2026-02-21,sms_reminder,agent_29,phone,updated_row,2026-02-22,3,N
ACT-09031,ACC-12984,2026-02-12,manual_plan_note,agent_30,legacy_db,promise_to_pay,2026-02-15,8,N
ACT-09032,ACC-12984,2026-02-20,manual_plan_note,agent_02,email,promise_to_pay,2026-02-23,5,N
ACT-09033,ACC-12985,13/01/2026,manual_plan_note,agent_46,legacy_db,awaiting_review,,10,N
ACT-09034,ACC-12985,2026-01-03,status_check,agent_09,phone,left_message,2026-01-07,5,Y
ACT-09035,ACC-12985,2026-01-15,sms_reminder,agent_38,email,left_message,2026-01-15,4,N
ACT-09036,ACC-12985,2026-01-21,call_attempt,agent_42,email,sent_to_specialist,2026-01-28,10,N
ACT-09037,ACC-12986,2026-02-18,status_check,agent_23,phone,sent_to_specialist,2026-02-25,5,N
ACT-09038,ACC-12986,2026-02-14,status_check,agent_32,email,sent_to_specialist,2026-02-20,5,N
ACT-09039,ACC-12987,2026-01-25,email_sent,agent_35,phone,awaiting_review,2026-01-29,6,N
ACT-09040,ACC-12987,27/01/2026,email_sent,agent_55,spreadsheet,updated_row,2026-01-30,6,N
ACT-09041,ACC-12987,2026-01-14,escalation,agent_03,phone,no_reply,2026-01-21,7,N
ACT-09042,ACC-12987,2026-01-14,escalation,agent_08,legacy_db,left_message,2026-01-18,6,N
ACT-09043,ACC-12988,2026-01-21,spreadsheet_reconcile,agent_24,phone,promise_to_pay,2026-01-24,11,Y
ACT-09044,ACC-12988,2026-01-18,manual_plan_note,agent_07,phone,updated_row,2026-01-25,6,N
ACT-09045,ACC-12988,2026-01-11,call_attempt,agent_12,phone,left_message,,10,N
ACT-09046,ACC-12988,18/01/2026,manual_plan_note,agent_39,phone,no_reply,2026-01-23,10,N
ACT-09047,ACC-12989,17/02/2026,call_attempt,agent_25,email,viewed_status,2026-02-18,13,N
ACT-09048,ACC-12989,2026-02-19,status_check,agent_28,email,sent_to_specialist,2026-02-23,3,Y
ACT-09049,ACC-12989,2026-02-04,manual_plan_note,agent_02,email,viewed_status,2026-02-08,7,N
ACT-09050,ACC-12990,2026-01-27,manual_plan_note,agent_53,email,no_reply,2026-01-27,5,N
ACT-09051,ACC-12990,2026-01-27,escalation,agent_57,legacy_db,updated_row,2026-01-27,9,N
ACT-09052,ACC-12990,2026-01-30,sms_reminder,agent_38,legacy_db,no_reply,2026-02-05,2,N
ACT-09053,ACC-12991,2026-02-01,status_check,agent_48,email,sent_to_specialist,2026-02-06,3,Y
ACT-09054,ACC-12992,2026-01-31,escalation,agent_54,email,no_reply,2026-02-03,11,N
ACT-09055,ACC-12992,28/01/2026,status_check,agent_51,legacy_db,next_action_unclear,2026-01-28,5,Y
ACT-09056,ACC-12992,2026-01-21,status_check,agent_46,legacy_db,awaiting_review,2026-01-22,4,N
ACT-09057,ACC-12993,2026-03-06,escalation,agent_27,spreadsheet,next_action_unclear,,9,N
ACT-09058,ACC-12993,2026-02-28,escalation,agent_28,spreadsheet,sent_to_specialist,2026-03-02,11,N
ACT-09059,ACC-12993,17/02/2026,sms_reminder,agent_30,email,next_action_unclear,2026-02-23,2,N
ACT-09060,ACC-12993,2026-03-06,escalation,agent_40,spreadsheet,promise_to_pay,2026-03-06,10,N
ACT-09061,ACC-12994,07/03/2026,call_attempt,agent_29,phone,viewed_status,2026-03-12,11,N
ACT-09062,ACC-12994,2026-03-05,escalation,agent_24,email,updated_row,2026-03-11,7,N
ACT-09063,ACC-12994,06/03/2026,call_attempt,agent_30,email,next_action_unclear,2026-03-11,14,N
ACT-09064,ACC-12994,01/03/2026,status_check,agent_49,email,viewed_status,2026-03-08,5,N
ACT-09065,ACC-12995,05/02/2026,sms_reminder,agent_13,email,viewed_status,2026-02-10,4,N
ACT-09066,ACC-12995,2026-01-24,escalation,agent_57,legacy_db,left_message,,9,N
ACT-09067,ACC-12995,2026-01-24,spreadsheet_reconcile,agent_44,email,left_message,2026-01-31,7,Y
ACT-09068,ACC-12996,2026-01-26,sms_reminder,agent_45,phone,awaiting_review,2026-02-02,4,N
ACT-09069,ACC-12996,2026-01-19,call_attempt,agent_52,phone,sent_to_specialist,2026-01-26,14,N
ACT-09070,ACC-12997,2026-02-24,manual_plan_note,agent_57,legacy_db,no_reply,2026-02-28,7,N
ACT-09071,ACC-12997,2026-02-21,spreadsheet_reconcile,agent_17,legacy_db,updated_row,2026-02-22,12,N
